,trackName,artistName,trackID,trackURI,duration (min),popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1076,Who's Stopping Me (& Metro Boomin),Big Sean,0SAGxH14Iwn2ZHFVvZ4zRx,spotify:track:0SAGxH14Iwn2ZHFVvZ4zRx,3.56,0,0.748,0.559,7,-10.427,0.3,0.428,0.0,0.075,0.785,99.95
1077,My Ways,New Gen,6R3dSVv8UFU5YNzz8hy0pe,spotify:track:6R3dSVv8UFU5YNzz8hy0pe,3.96,0,0.458,0.751,3,-4.827,0.361,0.192,0.0,0.427,0.509,93.644
1078,Fools,EMI,5oIFUb4y2ELPh6f4sfGlrA,spotify:track:5oIFUb4y2ELPh6f4sfGlrA,3.1,0,0.489,0.706,9,-5.628,0.0529,0.00102,0.000297,0.122,0.289,169.924
1079,Trust Issues,HTHAZE,3yFBqfDrnXti8qpd5hgsHl,spotify:track:3yFBqfDrnXti8qpd5hgsHl,4.0,0,0.575,0.645,11,-6.222,0.077,0.0969,0.0,0.055,0.465,90.003
1080,Sad Sad Girl,Terror Jr,5hvm7plFbI8ereO1BqWqhl,spotify:track:5hvm7plFbI8ereO1BqWqhl,2.65,29,0.674,0.346,8,-11.408,0.302,0.159,4.12e-06,0.0749,0.596,79.955
1081,No Good,Pia Mia,1vfhrect7qjfgjb9BG2BeZ,spotify:track:1vfhrect7qjfgjb9BG2BeZ,3.18,37,0.717,0.643,11,-5.222,0.0345,0.104,0.000113,0.149,0.502,97.965
1082,BLEACH,BROCKHAMPTON,0dWOFwdXrbBUYqD9DLsoyK,spotify:track:0dWOFwdXrbBUYqD9DLsoyK,4.55,68,0.595,0.657,1,-6.498,0.183,0.462,0.000597,0.437,0.718,156.093
1083,Hope (feat. Naomi Wild),Tim Legend,2v7EYRJaqHg29z1jnx59yI,spotify:track:2v7EYRJaqHg29z1jnx59yI,2.9,30,0.822,0.6,11,-6.235,0.331,0.196,0.0,0.0835,0.281,142.923
1084,Electrify,GRMM,4c7mhQEs0EFev7K7rT9Ugs,spotify:track:4c7mhQEs0EFev7K7rT9Ugs,3.46,26,0.596,0.942,7,-4.192,0.0481,0.0218,0.0555,0.319,0.269,149.871
1085,Thats My Lady,Rossi Rock,0DKUNOLgB8tQEX71ZLyqQQ,spotify:track:0DKUNOLgB8tQEX71ZLyqQQ,2.7,37,0.846,0.423,6,-8.632,0.243,0.11,0.0,0.11,0.206,106.956
1086,Diamonds,anders,6IjpF2mfKL65rkfXluCoH4,spotify:track:6IjpF2mfKL65rkfXluCoH4,3.35,45,0.831,0.717,6,-6.253,0.0752,0.000701,2.6e-06,0.0929,0.623,150.003
1087,High Highs to Low Lows,Lolo Zouaï,1oNcADo4TZHpkfH8x1xRVW,spotify:track:1oNcADo4TZHpkfH8x1xRVW,3.9,0,0.571,0.484,0,-8.312,0.0644,0.432,0.0,0.141,0.19,79.904
1088,Glow Now (feat. Taliwhoah & Genesis Owusu),Dro Carey,4mIsCioDygbVVsNwqHz01O,spotify:track:4mIsCioDygbVVsNwqHz01O,4.19,0,0.85,0.813,6,-6.866,0.0405,0.0577,0.00166,0.0889,0.646,123.005
1089,Supastars,Migos,22Y2kwKqqqCDEgbE4HlOUk,spotify:track:22Y2kwKqqqCDEgbE4HlOUk,4.91,0,0.777,0.728,1,-3.275,0.0565,0.294,0.0,0.0689,0.306,75.951
1090,The Middle,Zedd,2ARqIya5NAuvFVHSN3bL0m,spotify:track:2ARqIya5NAuvFVHSN3bL0m,3.08,0,0.748,0.652,7,-3.02,0.058,0.208,0.0,0.128,0.431,106.914
1091,Fiend,Ark Patrol,4kZTYT3tfEFaRDIQAj8zD3,spotify:track:4kZTYT3tfEFaRDIQAj8zD3,3.77,0,0.369,0.615,5,-8.356,0.0298,0.00407,0.0951,0.0899,0.0746,172.131
1092,RUN IT,Jay Park,3sznlAy0sce8la6GVzhnKU,spotify:track:3sznlAy0sce8la6GVzhnKU,3.19,42,0.468,0.952,0,-1.926,0.311,0.25,0.0,0.24,0.66,140.041
1093,5 Minutes With God,JZAC,3XLzYHuB3Xen5sAyBZ6irT,spotify:track:3XLzYHuB3Xen5sAyBZ6irT,2.88,30,0.924,0.557,4,-11.026,0.156,0.298,9.29e-05,0.0936,0.655,123.026
1094,Old Clothes (feat. Hezi),Clairmont The Second,6g42Fq8W4VpHEcrAE9VX0G,spotify:track:6g42Fq8W4VpHEcrAE9VX0G,3.15,0,0.835,0.363,6,-10.538,0.439,0.277,2.57e-05,0.125,0.463,165.096
1095,Threat,Keynes Woods,1kSSyONmKzKYs1fExBccMH,spotify:track:1kSSyONmKzKYs1fExBccMH,2.81,15,0.838,0.621,4,-8.26,0.362,0.396,0.0,0.0898,0.325,107.985
1096,Spotlight,Marshmello,6VrCmhRBFnuGKmtNfk4jDs,spotify:track:6VrCmhRBFnuGKmtNfk4jDs,2.96,73,0.546,0.822,7,-4.483,0.151,0.0145,0.0,0.742,0.615,150.06
1097,Feeling Good,Marty Baller,10ca3ZRCjJFhz4ZmTtVwvv,spotify:track:10ca3ZRCjJFhz4ZmTtVwvv,2.92,0,0.831,0.734,7,-7.048,0.206,0.173,2.19e-06,0.115,0.269,159.99
1098,All the Way,Moh Flow,63TLVWbzu8FNZqYsMVPeyp,spotify:track:63TLVWbzu8FNZqYsMVPeyp,3.2,24,0.728,0.655,8,-7.505,0.215,0.0475,0.0,0.17,0.479,122.125
1099,Funeral,Reaper,53ljs2USVfiTycJO2UfTo1,spotify:track:53ljs2USVfiTycJO2UfTo1,3.38,0,0.715,0.442,9,-8.913,0.0727,0.0546,0.000758,0.213,0.15,110.02
1100,Floor Is Lava,Derek Pope,1ik7CO4V4Z7pYyxSvEOyGO,spotify:track:1ik7CO4V4Z7pYyxSvEOyGO,4.81,28,0.651,0.425,0,-13.768,0.0309,0.352,0.014,0.109,0.199,142.948
1101,BagBak,Vince Staples,4nuP7SIS91ldX5bvrFx1l7,spotify:track:4nuP7SIS91ldX5bvrFx1l7,2.68,0,0.757,0.815,1,-4.579,0.0786,0.0464,0.000234,0.0995,0.933,81.991
1102,Blue Suede,Vince Staples,5n77YT5nFPrwWB60bFUSL8,spotify:track:5n77YT5nFPrwWB60bFUSL8,3.63,0,0.361,0.731,7,-5.925,0.183,0.142,6.89e-05,0.514,0.478,84.771
1103,Champagne & Sunshine,PLVTINUM,296mmTJOJ904FwHQsSBdDr,spotify:track:296mmTJOJ904FwHQsSBdDr,3.27,0,0.607,0.522,5,-10.028,0.0701,0.0548,0.0,0.0909,0.265,109.961
1104,Serena Williams,Derek Pope,1WMiln7ISVkEnQJ7FQaw1a,spotify:track:1WMiln7ISVkEnQJ7FQaw1a,4.03,40,0.709,0.565,11,-9.49,0.0793,0.0529,4.54e-06,0.104,0.43,134.958
1105,STAINS,BROCKHAMPTON,0R6UBiz3fJk4lxhKR5799F,spotify:track:0R6UBiz3fJk4lxhKR5799F,2.99,50,0.643,0.662,10,-7.226,0.0993,0.474,0.0,0.237,0.645,113.022
1106,Good Nights (feat. Mascolo),Whethan,36fRbuu9QkKVDR1j7jTI2U,spotify:track:36fRbuu9QkKVDR1j7jTI2U,2.76,42,0.849,0.483,6,-7.114,0.291,0.443,0.000141,0.0786,0.282,101.015
1107,When I'm Down,Whethan,556l9P7WVZVyYUBjT1YFTT,spotify:track:556l9P7WVZVyYUBjT1YFTT,2.74,63,0.827,0.769,7,-4.058,0.126,0.209,9.54e-05,0.091,0.491,93.986
1108,start//end,EDEN,2JZMyusOZINqKH4Keh2wVi,spotify:track:2JZMyusOZINqKH4Keh2wVi,5.57,0,0.366,0.397,6,-7.576,0.0376,0.588,5.21e-05,0.104,0.073,149.791
1109,wrong,EDEN,1G9z853iQf2JO6NswGqZ0b,spotify:track:1G9z853iQf2JO6NswGqZ0b,1.07,0,0.611,0.118,2,-14.688,0.159,0.877,0.0,0.321,0.554,89.248
1110,lost//found,EDEN,74l9Pf1DlpL5X4fHaYRSWI,spotify:track:74l9Pf1DlpL5X4fHaYRSWI,3.39,0,0.438,0.0926,10,-21.76,0.0594,0.936,0.00138,0.673,0.124,120.337
1111,gold,EDEN,5Q75yPlbLNdeshXRqkJpWb,spotify:track:5Q75yPlbLNdeshXRqkJpWb,3.28,0,0.699,0.459,8,-9.587,0.17,0.624,0.0,0.369,0.643,97.018
1112,crash,EDEN,29aLE9yGzY3nlU71GiMrRl,spotify:track:29aLE9yGzY3nlU71GiMrRl,3.87,0,0.505,0.228,0,-12.611,0.064,0.872,0.000208,0.119,0.182,119.62
1113,Alaska Cold (ft. Mike Regal),Ian Ewing,28mtZBZc8obDBrqGsQMYxv,spotify:track:28mtZBZc8obDBrqGsQMYxv,2.56,0,0.698,0.323,2,-16.427,0.143,0.808,0.0116,0.291,0.207,134.977
1114,Go Legend (& Metro Boomin),Big Sean,3nWzRkoCa44adZZ00li9sF,spotify:track:3nWzRkoCa44adZZ00li9sF,4.48,0,0.649,0.591,1,-8.914,0.116,0.014,0.0,0.188,0.21,150.008
1115,Big Bidness (& Metro Boomin),Big Sean,47J48es0QgYkCWjHAO82AM,spotify:track:47J48es0QgYkCWjHAO82AM,4.55,0,0.544,0.569,7,-10.435,0.357,0.146,0.0,0.104,0.143,169.664
1116,Phamus As Phuck,Chuuwee,5OpEcbW3eBIEEXcSezRKWG,spotify:track:5OpEcbW3eBIEEXcSezRKWG,4.24,25,0.722,0.708,5,-5.862,0.251,0.416,0.0,0.304,0.393,102.063
1117,Passionate,C-Trox,44uuZDQFAtfag94mDPIsEu,spotify:track:44uuZDQFAtfag94mDPIsEu,3.43,39,0.571,0.578,8,-9.696,0.27,0.254,1.78e-06,0.113,0.338,133.731
1118,Ventilate,Tibe,1h8wsscqIDUbRTB0KQBf0P,spotify:track:1h8wsscqIDUbRTB0KQBf0P,2.31,19,0.726,0.578,2,-4.535,0.267,0.0339,0.00782,0.269,0.22,111.019
1119,GUMMY,BROCKHAMPTON,42tBlHWL3VfDkUM2iWcc5p,spotify:track:42tBlHWL3VfDkUM2iWcc5p,4.35,58,0.687,0.672,0,-5.975,0.0573,0.198,0.0,0.175,0.792,80.035
1120,Right (feat. Zaia),Jimny,67pIYW0MEQWWkNvuXb70vC,spotify:track:67pIYW0MEQWWkNvuXb70vC,3.25,27,0.929,0.514,5,-7.21,0.152,0.16,0.0,0.112,0.641,140.008
1121,Attention (feat. Offset),Rich Brian,16wWFYS9S4hKBk2Ofj3Ss6,spotify:track:16wWFYS9S4hKBk2Ofj3Ss6,2.84,52,0.884,0.547,11,-7.492,0.387,0.0438,0.0,0.124,0.425,158.019
1122,Arizona (feat. AUGUST 08),Rich Brian,3q0UN40vV6mI7TT560Ry5l,spotify:track:3q0UN40vV6mI7TT560Ry5l,4.87,45,0.651,0.526,8,-10.886,0.356,0.695,0.0,0.386,0.509,95.049
1123,Occupied,Rich Brian,7tCtApWNvLIIlplk3NieWx,spotify:track:7tCtApWNvLIIlplk3NieWx,2.7,43,0.819,0.823,11,-7.491,0.132,0.441,0.000422,0.0676,0.805,82.5
1124,Introvert (feat. Joji),Rich Brian,3qbqWUDl9j09PeBaQ6CZgr,spotify:track:3qbqWUDl9j09PeBaQ6CZgr,3.7,62,0.836,0.686,1,-4.673,0.0413,0.14,0.00231,0.0681,0.632,110.029
1125,Trespass,Rich Brian,3oYIm3GyXki3zEX6It90Wi,spotify:track:3oYIm3GyXki3zEX6It90Wi,2.99,44,0.823,0.798,0,-5.444,0.172,0.0431,0.013,0.404,0.384,140.062
1126,Flight,Rich Brian,2vyEkiHFDjWW19k0h3uvFv,spotify:track:2vyEkiHFDjWW19k0h3uvFv,2.96,44,0.77,0.564,0,-5.615,0.0421,0.111,0.00306,0.103,0.348,97.35
1127,Enemies,Rich Brian,1LjNfa52hD7EduC4EvZY51,spotify:track:1LjNfa52hD7EduC4EvZY51,3.46,40,0.844,0.606,5,-7.877,0.121,0.422,0.0,0.124,0.286,140.016
1128,No Coming Down,NGHTMRE,6hq2THIt5HGRyQ8DnvG6ff,spotify:track:6hq2THIt5HGRyQ8DnvG6ff,3.26,46,0.645,0.736,10,-6.132,0.1,0.0596,0.0,0.218,0.534,129.915
1129,Nobody Cares,Bobby Raps,1h0NTN9iSuifYBSDiMcCqZ,spotify:track:1h0NTN9iSuifYBSDiMcCqZ,4.4,25,0.582,0.376,4,-10.214,0.0624,0.219,7.39e-06,0.338,0.0797,141.029
1130,PUFF PUFF PASS,Brayton Bowman,6OcMFPjmM8VGZ5JtUHURrT,spotify:track:6OcMFPjmM8VGZ5JtUHURrT,3.77,0,0.636,0.72,0,-4.442,0.272,0.0229,0.0,0.0692,0.449,89.932
1131,When Will I See You Again - Amtrac Remix,Shakka,0LRDr7rhv07TA2rz7c3sEP,spotify:track:0LRDr7rhv07TA2rz7c3sEP,6.53,57,0.706,0.67,0,-8.496,0.0476,0.277,0.673,0.133,0.0634,125.002
1132,Let Me Go,graves,5FBx6y5TAh2hCedyg3uJmN,spotify:track:5FBx6y5TAh2hCedyg3uJmN,4.56,0,0.497,0.745,4,-5.852,0.0483,0.34,0.0,0.119,0.189,129.74
1133,No Option,Post Malone,6M0IsaUX4GNyto4niSegfI,spotify:track:6M0IsaUX4GNyto4niSegfI,3.0,67,0.575,0.734,2,-4.949,0.057,0.0757,0.0,0.241,0.494,83.986
1134,Too Fast,Sonder,42QRyJd5x6e2TFR1S41g2p,spotify:track:42QRyJd5x6e2TFR1S41g2p,5.13,62,0.395,0.33,4,-10.924,0.0408,0.316,1.89e-05,0.268,0.102,98.813
1135,PROBLEMS,BEAM,6gNK1dO4rwFiG2qcTosYn8,spotify:track:6gNK1dO4rwFiG2qcTosYn8,2.23,0,0.766,0.771,11,-5.674,0.141,0.0628,3.37e-06,0.202,0.321,114.77
1136,The River,Chris Loco,6zYgqmymL6WBZOJz3VVN9H,spotify:track:6zYgqmymL6WBZOJz3VVN9H,3.93,0,0.658,0.586,4,-9.45,0.0385,0.0666,2.03e-05,0.109,0.248,112.995
1137,Babylon (feat. Denzel Curry),Ekali,3Z3ANEnfT5iSJrNFJFHLQO,spotify:track:3Z3ANEnfT5iSJrNFJFHLQO,3.49,40,0.736,0.891,0,-4.342,0.0586,0.0374,3.68e-06,0.347,0.0726,130.055
1138,Psycho (feat. Ty Dolla $ign),Post Malone,7wrDRQgHlvDnimrRHfQZxt,spotify:track:7wrDRQgHlvDnimrRHfQZxt,3.68,0,0.748,0.546,8,-8.134,0.106,0.59,0.0,0.112,0.413,140.005
1139,Wanted You (feat. Lil Uzi Vert),NAV,1gjxuBurykxzaqbDaqKKYU,spotify:track:1gjxuBurykxzaqbDaqKKYU,3.8,0,0.797,0.721,9,-4.912,0.0575,0.174,0.0,0.24,0.627,146.924
1140,Myself,NAV,2zQNWn8dWZytgxS68YZXuH,spotify:track:2zQNWn8dWZytgxS68YZXuH,3.77,0,0.504,0.393,5,-7.61,0.324,0.667,0.0,0.115,0.0813,79.989
1141,Call Me,NAV,6vLrN5q3FiQQGQ6LtHmadx,spotify:track:6vLrN5q3FiQQGQ6LtHmadx,3.58,0,0.672,0.39,9,-8.552,0.111,0.444,0.00166,0.124,0.134,170.086
1142,Kelly Price,Third World Don,3tXq1fYgu5fwm7vaP894rA,spotify:track:3tXq1fYgu5fwm7vaP894rA,3.72,0,0.89,0.686,0,-3.195,0.125,0.0298,0.0155,0.0817,0.156,139.957
1143,She Likes Me (feat. KC The Plug),Lynchparty,6VDtQcYBQViEZXCMBfazuy,spotify:track:6VDtQcYBQViEZXCMBfazuy,3.41,30,0.72,0.336,0,-9.45,0.0839,0.0246,0.00169,0.104,0.475,139.954
1144,talk is overrated,Jeremy Zucker,7cflqPPi3zWfLFRRBTWeh6,spotify:track:7cflqPPi3zWfLFRRBTWeh6,3.16,66,0.776,0.353,4,-8.317,0.0687,0.435,0.0,0.302,0.658,138.035
1145,Red Lights,Matt Mems,5V5elhejPqSZQclw8cibqq,spotify:track:5V5elhejPqSZQclw8cibqq,3.43,32,0.624,0.888,3,-4.419,0.0638,0.31,0.0,0.162,0.463,128.001
1146,42,dylAn,4auJ5r8RTJthHJo14Dnx2V,spotify:track:4auJ5r8RTJthHJo14Dnx2V,2.05,0,0.711,0.803,11,-7.429,0.128,0.00441,0.0,0.0817,0.607,99.997
1147,Will He (Medasin Remix),Joji,4bOr88BuLILM22g8FKQWrG,spotify:track:4bOr88BuLILM22g8FKQWrG,3.7,52,0.686,0.539,1,-9.408,0.092,0.545,0.000564,0.14,0.36,123.929
1148,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen) - R3hab Remix",Rudimental,7AisOSvRie44gSXOTjcxUl,spotify:track:7AisOSvRie44gSXOTjcxUl,2.12,36,0.697,0.738,0,-4.673,0.049,0.225,9.91e-06,0.141,0.686,92.005
1149,She Knows (feat. Just Chase),Grandtheft,3NvgrytANWH53cZ1yqpZcP,spotify:track:3NvgrytANWH53cZ1yqpZcP,3.93,0,0.668,0.763,6,-5.585,0.084,0.0277,7.95e-05,0.0678,0.398,111.993
1150,Again,Kehlani,5Qr7StTFbXhgHt9JlqJx0I,spotify:track:5Qr7StTFbXhgHt9JlqJx0I,3.67,50,0.662,0.326,4,-5.529,0.0293,0.837,0.0,0.0985,0.634,95.926
1151,Iron & Steel,Quinn XCII,3q0NwIecnNK8DIE6m77PvI,spotify:track:3q0NwIecnNK8DIE6m77PvI,3.38,48,0.784,0.485,5,-5.116,0.0952,0.469,0.0,0.2,0.581,140.191
1152,Boss Up,Tyga,0FXnVTZ7aUfUAi3a6B1myb,spotify:track:0FXnVTZ7aUfUAi3a6B1myb,3.82,31,0.707,0.44,8,-8.478,0.217,0.172,0.000392,0.284,0.219,172.008
1153,Alakazam (feat. JME & Denzel Curry),AJ Tracey,4Ab0KYznTstaZv4asvIjUM,spotify:track:4Ab0KYznTstaZv4asvIjUM,3.63,0,0.812,0.574,10,-8.405,0.392,0.381,0.0,0.129,0.38,144.03
1154,Quarterback (Secure The Bag!),AJ Tracey,1eUtJDWBFWobniOx9JwX96,spotify:track:1eUtJDWBFWobniOx9JwX96,3.45,0,0.888,0.697,7,-6.684,0.227,0.366,0.0,0.177,0.735,139.999
1155,Tour Team (feat. 67),AJ Tracey,4yTNrjyWmpoCQtVlEaUXzO,spotify:track:4yTNrjyWmpoCQtVlEaUXzO,3.76,0,0.924,0.622,9,-7.984,0.374,0.455,0.0,0.118,0.829,137.062
1156,Did You See,J Hus,6DXEZzM4wBa3EOl0NCNSvz,spotify:track:6DXEZzM4wBa3EOl0NCNSvz,3.02,68,0.579,0.579,11,-6.787,0.394,0.387,0.0,0.17,0.842,104.757
1157,Heaven,Julia Michaels,7bf9fiS2x8BzB9XWZU14wv,spotify:track:7bf9fiS2x8BzB9XWZU14wv,3.2,0,0.55,0.376,7,-9.153,0.0384,0.866,0.0,0.0829,0.286,199.813
1158,Wait a sec (Feat. hatts) (Prod. Hansen),Andup,3XRFavJTNHPX5K50okiKYZ,spotify:track:3XRFavJTNHPX5K50okiKYZ,3.25,0,0.868,0.595,1,-2.927,0.0945,0.577,0.0,0.102,0.852,131.985
1159,On a Wave,Kyle Corum,5M5tDTP6ZSPVCle5sb1CNy,spotify:track:5M5tDTP6ZSPVCle5sb1CNy,3.76,21,0.631,0.534,6,-12.577,0.429,0.0621,0.0,0.323,0.527,127.949
1160,Six Paths,Dave,4ZATL7LLPc0ihEslUdVeXL,spotify:track:4ZATL7LLPc0ihEslUdVeXL,3.72,49,0.688,0.749,5,-5.499,0.192,0.0552,0.000305,0.111,0.419,139.95
1161,Hangman,Dave,7r7NTwtWAhPRtzylDu3hnE,spotify:track:7r7NTwtWAhPRtzylDu3hnE,3.91,62,0.58,0.598,4,-6.733,0.389,0.602,2.58e-06,0.113,0.641,91.282
1162,Cigarette Smoke,Kid $Ixty,29RDSnw67KiszkeoQE3V4W,spotify:track:29RDSnw67KiszkeoQE3V4W,3.77,19,0.777,0.478,7,-10.203,0.051,0.221,0.00479,0.141,0.142,119.995
1163,Too Much,Rome in Silver,14bSnlwCS0qTl8RW3M9BHF,spotify:track:14bSnlwCS0qTl8RW3M9BHF,4.2,29,0.708,0.708,9,-5.453,0.114,0.02,0.00693,0.521,0.232,139.918
1164,Follow Me,Rella,1QIodeHoEQ4fjGKn3clvJf,spotify:track:1QIodeHoEQ4fjGKn3clvJf,3.11,0,0.702,0.618,2,-6.788,0.215,0.219,0.0,0.0958,0.387,133.883
1165,How Could I Know? (feat. Lil West),Lewis Grant,0AUi26MIVrf6e8VLiQszrj,spotify:track:0AUi26MIVrf6e8VLiQszrj,2.97,7,0.655,0.405,11,-8.856,0.351,0.863,0.0,0.0909,0.417,120.066
1166,Plastic Taste,Joji,4tAroWdVxOsx5teIaZqEHm,spotify:track:4tAroWdVxOsx5teIaZqEHm,2.01,59,0.33,0.16,7,-11.647,0.0332,0.987,0.93,0.21,0.122,131.222
1167,Overnight,Logic,3s3VVLE1kB7Xk2AoJKlGmr,spotify:track:3s3VVLE1kB7Xk2AoJKlGmr,3.63,53,0.861,0.745,1,-6.77,0.0608,0.00138,1.87e-05,0.141,0.889,150.002
1168,Contra,Logic,7u90MSvVyEjL0c8icaE7jl,spotify:track:7u90MSvVyEjL0c8icaE7jl,3.62,54,0.804,0.823,8,-5.837,0.0488,0.104,0.0,0.2,0.616,126.007
1169,Yuck,Logic,0D5CXSUx8GOCHSY8KWgi9h,spotify:track:0D5CXSUx8GOCHSY8KWgi9h,2.89,51,0.619,0.798,11,-5.517,0.381,0.168,0.0,0.17,0.71,156.151
1170,Wizard Of Oz,Logic,2ycWek3FNNVHBhz2TcnOzZ,spotify:track:2ycWek3FNNVHBhz2TcnOzZ,2.41,50,0.72,0.601,11,-6.931,0.0376,0.051,0.0,0.0753,0.0527,146.002
1171,Everyday,Logic,4EAV2cKiqKP5UPZmY6dejk,spotify:track:4EAV2cKiqKP5UPZmY6dejk,3.41,69,0.667,0.741,1,-4.099,0.0378,0.0425,0.0,0.0761,0.422,149.908
1172,Shake Something (feat. Joey Purp),Louis The Child,6mUwMth1MQT8NVSMI7lKjx,spotify:track:6mUwMth1MQT8NVSMI7lKjx,3.23,53,0.895,0.525,10,-7.969,0.186,0.0925,0.00552,0.585,0.202,87.999
1173,Runnin',Bazanji,7v4oWqhFWfUJ85VBDhTee9,spotify:track:7v4oWqhFWfUJ85VBDhTee9,3.5,0,0.776,0.677,1,-5.159,0.136,0.0112,0.0,0.101,0.212,147.922
1174,My Life,ZHU,2NDZ6i6UfOUSKgFiTQKbnv,spotify:track:2NDZ6i6UfOUSKgFiTQKbnv,4.91,59,0.744,0.562,0,-7.89,0.0378,0.227,0.0898,0.103,0.161,109.981
1175,Getting Over You - R3HAB Remix,Lauv,4K7S8EEOrWIvnLen7GkmBY,spotify:track:4K7S8EEOrWIvnLen7GkmBY,3.13,0,0.625,0.646,0,-5.862,0.0359,0.031,2.15e-05,0.241,0.118,91.946
1176,Wing It,Sam Stan,39iVOXftQg3guYH2zMlzeT,spotify:track:39iVOXftQg3guYH2zMlzeT,2.14,3,0.663,0.248,7,-14.417,0.68,0.49,0.0,0.496,0.651,119.46
1177,Cucumber Water,Biskwiq,724WmnHgjKusSqU40SVAQO,spotify:track:724WmnHgjKusSqU40SVAQO,3.4,46,0.881,0.768,1,-4.873,0.304,0.132,0.000153,0.14,0.534,92.075
1178,Coma (feat. Anibal),Caye,6B0fJdJscs6PV9IhoVPIw9,spotify:track:6B0fJdJscs6PV9IhoVPIw9,3.02,47,0.761,0.221,11,-11.292,0.386,0.256,2.76e-06,0.109,0.327,81.329
1179,I Got the Juice,Dream Junkies,6lS4DtFesKwsa7EsbQXVoI,spotify:track:6lS4DtFesKwsa7EsbQXVoI,3.9,0,0.662,0.796,1,-7.9,0.212,0.168,0.0,0.139,0.694,122.949
1180,send bobs,Hovey Benjamin,5V6ajPlwpGTeOZNmn7xbGW,spotify:track:5V6ajPlwpGTeOZNmn7xbGW,1.9,36,0.809,0.442,1,-7.185,0.12,0.217,0.000373,0.0889,0.534,139.981
1181,Warm It Up,Logic,3W4JFzOQdo5J2Wgt9DFg24,spotify:track:3W4JFzOQdo5J2Wgt9DFg24,4.0,53,0.827,0.643,10,-6.414,0.0899,0.257,0.0,0.094,0.433,95.965
1182,44 More,Logic,3e7Y6sfFlIdBMJhX7wpqVO,spotify:track:3e7Y6sfFlIdBMJhX7wpqVO,3.14,67,0.824,0.584,10,-7.098,0.221,0.0718,0.0,0.106,0.219,139.965
1183,SAD!,XXXTENTACION,35ieKju5aLWFN5UgfJ27mL,spotify:track:35ieKju5aLWFN5UgfJ27mL,2.78,0,0.74,0.613,8,-4.88,0.145,0.258,0.00372,0.123,0.473,75.023
1184,Miss You,Young Franco,1nv0mZpisahqrGFT8nMzKZ,spotify:track:1nv0mZpisahqrGFT8nMzKZ,3.11,0,0.814,0.614,5,-6.072,0.277,0.214,0.0,0.24,0.597,114.996
1185,IDGAF - Young Franco Remix,Dua Lipa,6ChFA3dqDDexXkUsEfFvkN,spotify:track:6ChFA3dqDDexXkUsEfFvkN,3.25,33,0.944,0.632,7,-7.282,0.307,0.0407,0.0,0.595,0.582,113.996
1186,Don't U Want Me,Young Franco,4hz3iZ9KnjocHktBb3mAaX,spotify:track:4hz3iZ9KnjocHktBb3mAaX,3.46,27,0.895,0.461,8,-8.487,0.625,0.218,0.0,0.195,0.581,118.04
1187,Telescope (feat. K.Flay),Golden Features,0Kz1564ihrYZNsgE76wDI0,spotify:track:0Kz1564ihrYZNsgE76wDI0,3.14,42,0.588,0.572,0,-7.979,0.134,0.365,2.75e-05,0.105,0.41,145.911
1188,Wolfie (feat. Julia Stone),Golden Features,6rKmnzp0nUpHvjLK7FXSnP,spotify:track:6rKmnzp0nUpHvjLK7FXSnP,3.39,45,0.599,0.585,0,-7.284,0.0725,0.0642,0.000207,0.0743,0.214,119.985
1189,Working For It,ZHU,2HJQcyUpmUuvzS5vBAICIc,spotify:track:2HJQcyUpmUuvzS5vBAICIc,3.86,61,0.776,0.715,5,-6.587,0.0505,0.0971,0.0131,0.247,0.502,99.951
1190,Feel It Still - ZHU Remix,Portugal. The Man,2Nv52rWLPoRebtWMQ362w6,spotify:track:2Nv52rWLPoRebtWMQ362w6,3.57,42,0.852,0.567,6,-6.683,0.0913,0.0354,0.163,0.0539,0.19,113.986
1191,Faded,ZHU,0zL9dieoCcjBWV01y73Cj1,spotify:track:0zL9dieoCcjBWV01y73Cj1,3.72,62,0.863,0.475,9,-7.195,0.0488,0.00872,0.116,0.122,0.596,124.964
1192,Lost,Oshi,689DWU6UfXC1iQ3FYvduTJ,spotify:track:689DWU6UfXC1iQ3FYvduTJ,4.14,10,0.679,0.572,6,-7.896,0.0465,0.0903,0.0169,0.0935,0.49,146.937
1193,Summatime Fine,Mars Today,1VHj9JlZZ4uUsDwBi9ENvb,spotify:track:1VHj9JlZZ4uUsDwBi9ENvb,3.32,33,0.637,0.595,7,-7.822,0.137,0.0832,1.74e-05,0.255,0.279,94.09
1194,You Might Be (feat. Lils) - GoldFish Remix,Autograf,0JshnWfAOhnJiob29TL7XO,spotify:track:0JshnWfAOhnJiob29TL7XO,3.03,50,0.764,0.673,7,-7.844,0.0386,0.00363,0.0119,0.211,0.41,121.014
1195,Hope For Tomorrow,Autograf,1QoM3m6vMpCDkd0ldZZltZ,spotify:track:1QoM3m6vMpCDkd0ldZZltZ,2.9,6,0.755,0.714,1,-5.284,0.0817,0.09,0.00153,0.133,0.551,83.999
1196,Sleepless In NYC,Autograf,6V2AHCTqyVsN4c9R3X3BWj,spotify:track:6V2AHCTqyVsN4c9R3X3BWj,3.42,42,0.735,0.718,3,-4.797,0.0905,0.525,0.000431,0.381,0.612,99.954
