,Unnamed: 0,trackName,artistName,trackID,trackURI,duration (min),popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,Cluster,Metric 1,Metric 2,Metric 3,Metric 4,Metric 5,Metric 6,Metric 7,Metric 8
1160,1161,Hangman,Dave,7r7NTwtWAhPRtzylDu3hnE,spotify:track:7r7NTwtWAhPRtzylDu3hnE,3.91,62,0.58,0.598,4,-6.733,0.389,0.602,2.58e-06,0.113,0.641,91.282,6,0.382003601021482,1.5684989732436971,-0.20277764623569794,0.7712545334007498,-0.3462028081919385,-0.8267913879384726,-0.12615754318173647,0.2118750273095532
1161,1162,Cigarette Smoke,Kid $Ixty,29RDSnw67KiszkeoQE3V4W,spotify:track:29RDSnw67KiszkeoQE3V4W,3.77,19,0.777,0.478,7,-10.203,0.051,0.221,0.00479,0.141,0.142,119.995,5,1.2527176721579325,-0.061457093107537226,0.3355667658702287,-0.5700307796255172,0.6272189609377474,0.043077424677488166,-0.27540695666643444,-0.9317978749336258
1162,1163,Too Much,Rome in Silver,14bSnlwCS0qTl8RW3M9BHF,spotify:track:14bSnlwCS0qTl8RW3M9BHF,4.2,29,0.708,0.708,9,-5.453,0.114,0.02,0.00693,0.521,0.232,139.918,1,-1.196635988458333,-0.48010031963751737,1.55933519399868,1.5302645346196335,0.5748759775263875,0.5591003299548014,-0.23528716535290717,0.1834185379189726
1163,1164,Follow Me,Rella,1QIodeHoEQ4fjGKn3clvJf,spotify:track:1QIodeHoEQ4fjGKn3clvJf,3.11,0,0.702,0.618,2,-6.788,0.215,0.219,0.0,0.0958,0.387,133.883,6,-0.12466336850136829,0.4153816172976292,1.0433161860093005,-1.2250660373652993,-0.5607777027030738,-0.805966881163971,-0.5953269190033841,-0.24120879551217803
1164,1165,How Could I Know? (feat. Lil West),Lewis Grant,0AUi26MIVrf6e8VLiQszrj,spotify:track:0AUi26MIVrf6e8VLiQszrj,2.97,7,0.655,0.405,11,-8.856,0.351,0.863,0.0,0.0909,0.417,120.066,6,2.1737147862830293,1.5524086244358646,0.7032721776342887,0.0929383219119468,0.7970325209433021,0.5120106559755414,-1.673460337037946,0.07490253160761358
1165,1166,Plastic Taste,Joji,4tAroWdVxOsx5teIaZqEHm,spotify:track:4tAroWdVxOsx5teIaZqEHm,2.01,59,0.33,0.16,7,-11.647,0.0332,0.987,0.93,0.21,0.122,131.222,3,4.82774810052971,-3.078382209769218,0.8866338306068244,-0.2397847732904561,0.7671213894659817,2.179862288984974,3.2102275695215257,1.8498421492070327
1166,1167,Overnight,Logic,3s3VVLE1kB7Xk2AoJKlGmr,spotify:track:3s3VVLE1kB7Xk2AoJKlGmr,3.63,53,0.861,0.745,1,-6.77,0.0608,0.00138,1.87e-05,0.141,0.889,150.002,2,-1.8132083682161768,1.3699993230766965,-0.5842378885732181,-0.8966317846183766,-1.348069088120903,0.25199405379191436,1.1345857511953907,0.15613230077800921
1167,1168,Contra,Logic,7u90MSvVyEjL0c8icaE7jl,spotify:track:7u90MSvVyEjL0c8icaE7jl,3.62,54,0.804,0.823,8,-5.837,0.0488,0.104,0.0,0.2,0.616,126.007,2,-1.6420250295141468,0.6382679867014457,-0.4221405232912265,0.22319093431529494,0.3833192967075117,0.7769682094579838,0.5264365665005512,-0.5139981615953155
1168,1169,Yuck,Logic,0D5CXSUx8GOCHSY8KWgi9h,spotify:track:0D5CXSUx8GOCHSY8KWgi9h,2.89,51,0.619,0.798,11,-5.517,0.381,0.168,0.0,0.17,0.71,156.151,6,-1.520982481540312,1.4276578984080255,0.9508602788048764,0.6721260868271722,-0.27247496807673977,1.7787764493880343,-1.0216035737715032,0.03527383614281195
1169,1170,Wizard Of Oz,Logic,2ycWek3FNNVHBhz2TcnOzZ,spotify:track:2ycWek3FNNVHBhz2TcnOzZ,2.41,50,0.72,0.601,11,-6.931,0.0376,0.051,0.0,0.0753,0.0527,146.002,5,0.04736234797527483,-0.7743174107812247,0.06910667080660314,-0.1804225407135336,0.4041705973667972,1.523215921510212,-0.5460491668328442,-1.9326584124948427
1170,1171,Everyday,Logic,4EAV2cKiqKP5UPZmY6dejk,spotify:track:4EAV2cKiqKP5UPZmY6dejk,3.41,69,0.667,0.741,1,-4.099,0.0378,0.0425,0.0,0.0761,0.422,149.908,7,-1.4886055938030418,-0.635812705066336,-0.5790054708150193,-0.4743458610649422,-1.630653374871183,0.05009808653539164,0.6792652965494446,-1.0394445971427557
1171,1172,Shake Something (feat. Joey Purp),Louis The Child,6mUwMth1MQT8NVSMI7lKjx,spotify:track:6mUwMth1MQT8NVSMI7lKjx,3.23,53,0.895,0.525,10,-7.969,0.186,0.0925,0.00552,0.585,0.202,87.999,1,-0.034492626154861525,1.0154290530228691,0.9907561757925377,2.2439512469691016,1.6604925372420414,-0.09411099865886194,0.534299879752555,0.18367338265830066
1172,1173,Runnin',Bazanji,7v4oWqhFWfUJ85VBDhTee9,spotify:track:7v4oWqhFWfUJ85VBDhTee9,3.5,0,0.776,0.677,1,-5.159,0.136,0.0112,0.0,0.101,0.212,147.922,7,-0.8655804111921265,-0.2389237225544181,1.1957539758484867,-1.6274689032398455,-0.8266624759488045,-0.7374717111957932,-0.3765248580627857,-0.8177800424098473
1173,1174,My Life,ZHU,2NDZ6i6UfOUSKgFiTQKbnv,spotify:track:2NDZ6i6UfOUSKgFiTQKbnv,4.91,59,0.744,0.562,0,-7.89,0.0378,0.227,0.0898,0.103,0.161,109.981,5,0.578875645446762,-0.5842645701984087,-0.4250313089705466,-0.6228823450089412,-0.6775540765098522,-0.9464312701552755,1.2218181995407456,-0.9272902981545823
1174,1175,Getting Over You - R3HAB Remix,Lauv,4K7S8EEOrWIvnLen7GkmBY,spotify:track:4K7S8EEOrWIvnLen7GkmBY,3.13,0,0.625,0.646,0,-5.862,0.0359,0.031,2.15e-05,0.241,0.118,91.946,5,-0.37762710209026235,-1.2981501554648007,0.8769742452415825,-0.4679347257824712,0.33406216588547605,-2.257315964162279,0.15302716358302643,-0.6334648772060177
1175,1176,Wing It,Sam Stan,39iVOXftQg3guYH2zMlzeT,spotify:track:39iVOXftQg3guYH2zMlzeT,2.14,3,0.663,0.248,7,-14.417,0.68,0.49,0.0,0.496,0.651,119.46,6,2.4601411389534973,3.487387170647027,3.007813010333696,1.5183032150211324,0.04599154049177835,-0.3248387402570388,-1.5048738004126072,2.5567801124518956
1176,1177,Cucumber Water,Biskwiq,724WmnHgjKusSqU40SVAQO,spotify:track:724WmnHgjKusSqU40SVAQO,3.4,46,0.881,0.768,1,-4.873,0.304,0.132,0.000153,0.14,0.534,92.075,6,-1.4415755483512636,1.7940794142442726,0.23688544236675968,-0.4671065935827108,-0.22065818592390218,-1.4163485282733526,0.6745767075072409,-0.36769548350779185
1177,1178,Coma (feat. Anibal),Caye,6B0fJdJscs6PV9IhoVPIw9,spotify:track:6B0fJdJscs6PV9IhoVPIw9,3.02,47,0.761,0.221,11,-11.292,0.386,0.256,2.76e-06,0.109,0.327,81.329,6,2.233567060890393,2.1819770460680674,0.3855239812756533,0.4366772548000894,1.414146555696345,0.20843554153117935,-0.6799966448029098,-0.7316773584968527
1178,1179,I Got the Juice,Dream Junkies,6lS4DtFesKwsa7EsbQXVoI,spotify:track:6lS4DtFesKwsa7EsbQXVoI,3.9,0,0.662,0.796,1,-7.9,0.212,0.168,0.0,0.139,0.694,122.949,6,-0.951850253991162,0.8323044336557321,0.9212723701243603,-1.0075138295025035,-0.47506908829120065,-1.071174553423508,-0.19758913447596385,0.4565605326296386
1179,1180,send bobs,Hovey Benjamin,5V6ajPlwpGTeOZNmn7xbGW,spotify:track:5V6ajPlwpGTeOZNmn7xbGW,1.9,36,0.809,0.442,1,-7.185,0.12,0.217,0.000373,0.0889,0.534,139.981,6,0.20357608352879095,0.9463828502769438,-0.1937455017356288,-1.0728944176860904,-1.1407978553397862,-0.331858372463001,0.40275973005002685,-0.28543063338629077
1180,1181,Warm It Up,Logic,3W4JFzOQdo5J2Wgt9DFg24,spotify:track:3W4JFzOQdo5J2Wgt9DFg24,4.0,53,0.827,0.643,10,-6.414,0.0899,0.257,0.0,0.094,0.433,95.965,5,-0.2923413396158201,0.8883358580270735,-0.7481100066961545,0.0851845385207427,1.2751046691714778,0.4537217045576817,0.24765555999578504,-1.2225661351107298
1181,1182,44 More,Logic,3e7Y6sfFlIdBMJhX7wpqVO,spotify:track:3e7Y6sfFlIdBMJhX7wpqVO,3.14,67,0.824,0.584,10,-7.098,0.221,0.0718,0.0,0.106,0.219,139.965,6,-0.13880006738089848,0.8161038827698714,0.2334740987798629,0.09245934972929283,0.03765050716672713,1.402766466760383,-0.2946279545395929,-1.4162996625483069
1182,1183,SAD!,XXXTENTACION,35ieKju5aLWFN5UgfJ27mL,spotify:track:35ieKju5aLWFN5UgfJ27mL,2.78,0,0.74,0.613,8,-4.88,0.145,0.258,0.00372,0.123,0.473,75.023,5,-0.40871044649018395,0.7393493777868473,0.22434318726192343,-0.4249890924168535,1.9085236958334322,-0.953488629690136,-0.3350611212526044,-0.6882208002315781
1183,1184,Miss You,Young Franco,1nv0mZpisahqrGFT8nMzKZ,spotify:track:1nv0mZpisahqrGFT8nMzKZ,3.11,0,0.814,0.614,5,-6.072,0.277,0.214,0.0,0.24,0.597,114.996,6,-0.6605923194713862,1.6637918801752867,1.175137029791274,-0.4207956352917213,0.4392864969463388,-0.6524817434140852,-0.3682459486069603,0.3880563962299775
1184,1185,IDGAF - Young Franco Remix,Dua Lipa,6ChFA3dqDDexXkUsEfFvkN,spotify:track:6ChFA3dqDDexXkUsEfFvkN,3.25,33,0.944,0.632,7,-7.282,0.307,0.0407,0.0,0.595,0.582,113.996,1,-1.1760864758689424,2.259068984577579,1.6583110057628818,1.5611135426648293,0.689643501198706,-0.1415878971326988,0.41341911434407724,1.2500611344660943
1185,1186,Don't U Want Me,Young Franco,4hz3iZ9KnjocHktBb3mAaX,spotify:track:4hz3iZ9KnjocHktBb3mAaX,3.46,27,0.895,0.461,8,-8.487,0.625,0.218,0.0,0.195,0.581,118.04,6,0.30160026090460323,3.720077903027893,1.8653565387262836,-0.017132182711115874,0.1996580899528684,0.19542224364411645,-1.0014641819701935,0.4318689810357807
1186,1187,Telescope (feat. K.Flay),Golden Features,0Kz1564ihrYZNsgE76wDI0,spotify:track:0Kz1564ihrYZNsgE76wDI0,3.14,42,0.588,0.572,0,-7.979,0.134,0.365,2.75e-05,0.105,0.41,145.911,7,0.469950004265408,-0.24216669087240145,0.07011386911171603,-0.45498837033032513,-1.6942374624694483,-0.5061095994934801,0.035104608983542784,-0.1580052083100117
1187,1188,Wolfie (feat. Julia Stone),Golden Features,6rKmnzp0nUpHvjLK7FXSnP,spotify:track:6rKmnzp0nUpHvjLK7FXSnP,3.39,45,0.599,0.585,0,-7.284,0.0725,0.0642,0.000207,0.0743,0.214,119.985,7,0.0779556730701195,-0.9102934847868369,-0.03442658107423447,-0.625794056151388,-0.9719345054679721,-1.0550512955934206,0.32691655744935894,-1.0733695917501807
1188,1189,Working For It,ZHU,2HJQcyUpmUuvzS5vBAICIc,spotify:track:2HJQcyUpmUuvzS5vBAICIc,3.86,61,0.776,0.715,5,-6.587,0.0505,0.0971,0.0131,0.247,0.502,99.951,2,-0.9874281865980369,0.3860247232423093,-0.494178483058049,0.5208528701833408,0.38648538657259973,-0.31225474298962264,1.032530223333623,-0.4674022999535666
1189,1190,Feel It Still - ZHU Remix,Portugal. The Man,2Nv52rWLPoRebtWMQ362w6,spotify:track:2Nv52rWLPoRebtWMQ362w6,3.57,42,0.852,0.567,6,-6.683,0.0913,0.0354,0.163,0.0539,0.19,113.986,5,0.02257217265072741,0.03583602251518873,0.1695198127229205,-1.1626167380982728,0.6111784449437128,0.2784899066522298,0.8660834887657006,-1.3008716898169106
1190,1191,Faded,ZHU,0zL9dieoCcjBWV01y73Cj1,spotify:track:0zL9dieoCcjBWV01y73Cj1,3.72,62,0.863,0.475,9,-7.195,0.0488,0.00872,0.116,0.122,0.596,124.964,2,-0.2820205002386544,0.9993202427198021,-0.6371004644918825,-0.37457942932185767,0.6379932752360278,1.374514711834331,1.064203127690993,-0.7079866884832255
1191,1192,Lost,Oshi,689DWU6UfXC1iQ3FYvduTJ,spotify:track:689DWU6UfXC1iQ3FYvduTJ,4.14,10,0.679,0.572,6,-7.896,0.0465,0.0903,0.0169,0.0935,0.49,146.937,5,-0.10997746491830107,-0.05464820634602968,0.40026286850516246,-1.0399318447651793,-0.07395712625390302,0.5056910734766359,-0.3568294129443099,-0.5000280906241946
1192,1193,Summatime Fine,Mars Today,1VHj9JlZZ4uUsDwBi9ENvb,spotify:track:1VHj9JlZZ4uUsDwBi9ENvb,3.32,33,0.637,0.595,7,-7.822,0.137,0.0832,1.74e-05,0.255,0.279,94.09,5,0.033450248307652475,-0.13867894041028322,0.54668890086084,0.6308256131213543,0.9714754247781014,-0.5342000111806557,-0.09025969957187295,-0.5836011819512356
1193,1194,You Might Be (feat. Lils) - GoldFish Remix,Autograf,0JshnWfAOhnJiob29TL7XO,spotify:track:0JshnWfAOhnJiob29TL7XO,3.03,50,0.764,0.673,7,-7.844,0.0386,0.00363,0.0119,0.211,0.41,121.014,5,-0.64023430985053,0.12027483885032789,-0.07903235148611354,0.15339066099802806,0.3843897359730454,0.4262956750623512,0.49657225780832487,-0.7327681455410441
1194,1195,Hope For Tomorrow,Autograf,1QoM3m6vMpCDkd0ldZZltZ,spotify:track:1QoM3m6vMpCDkd0ldZZltZ,2.9,6,0.755,0.714,1,-5.284,0.0817,0.09,0.00153,0.133,0.551,83.999,5,-1.132645082765998,0.43002176177819307,0.09526474666442052,-0.9864863641527524,0.5731728541207574,-1.8841780270182726,0.5339312017521255,-0.3932057440799328
1195,1196,Sleepless In NYC,Autograf,6V2AHCTqyVsN4c9R3X3BWj,spotify:track:6V2AHCTqyVsN4c9R3X3BWj,3.42,42,0.735,0.718,3,-4.797,0.0905,0.525,0.000431,0.381,0.612,99.954,1,-0.8057707353745784,0.5758187350215177,-0.21767967900427912,1.1249443050637857,0.09925737782396155,-1.0702973074409021,0.839690817832262,0.6840524781844382
1196,1197,Simple (feat. Victoria Zaro) - James Carter & TELYKast Remix,Autograf,1s0klfF3O5Zu2fJz5iCQin,spotify:track:1s0klfF3O5Zu2fJz5iCQin,2.92,14,0.622,0.619,1,-7.831,0.227,0.148,4.98e-06,0.565,0.472,109.733,1,-0.4575345363652141,0.2809753352264065,1.7977069873638918,1.399993918444266,-0.1959759324956487,-1.6364932667224632,0.2183807406929791,1.487540225880424
1197,1198,Wild Thoughts - Medasin Dance Remix,DJ Khaled,4CANqU20rw8PXzYvocPzp7,spotify:track:4CANqU20rw8PXzYvocPzp7,4.58,46,0.502,0.699,8,-5.516,0.167,0.161,0.0,0.0647,0.419,179.871,7,-0.738532569642726,-0.625037665648404,0.529798495252401,-0.1006142067060311,-1.1572931045794925,1.6599253895216872,-1.008481236326987,-0.8169220530102262
1198,1199,Feel It Still - Medasin Remix,Portugal. The Man,4m6ObZmZ7wnyrKtmLvlyVE,spotify:track:4m6ObZmZ7wnyrKtmLvlyVE,3.24,48,0.568,0.463,4,-10.622,0.262,0.553,0.00114,0.0858,0.148,157.686,4,2.0287783400702524,-0.05576030182304017,0.6428592807164037,-0.029558888337067657,-1.5772860987915411,0.39581072868934414,-0.8609286178065093,-0.4222839746864052
1199,1200,Daydream,Medasin,6DEDhjTllUrPw29BivTvn2,spotify:track:6DEDhjTllUrPw29BivTvn2,3.35,49,0.466,0.686,3,-8.751,0.0602,0.415,0.0706,0.144,0.256,109.553,5,0.7268643919248159,-1.3453039727961815,-0.10387449761427309,0.34881120191483855,-0.3123180385734746,-0.6467554028584069,0.34755079856399207,-0.4445530657030628
1200,1201,Sunburn,DROELOE,0KL9K9gnnbVEdA5t1F6EIs,spotify:track:0KL9K9gnnbVEdA5t1F6EIs,3.78,0,0.694,0.726,0,-7.297,0.0322,0.12,0.00258,0.215,0.451,105.968,5,-0.6695010157571621,-0.2864651162814759,0.5491074490435969,-0.7901993826615787,0.009439769012456358,-1.7090381344474408,0.40005895496464455,-0.01585399742572102
1201,1202,BACKBONE,DROELOE,6Yvs6s1lnqLGAlEedPPUdY,spotify:track:6Yvs6s1lnqLGAlEedPPUdY,3.23,0,0.651,0.687,11,-8.34,0.0837,0.0263,0.0456,0.0938,0.268,150.984,5,-0.15190141458516274,-0.5454266012854325,1.191426901691917,-0.875687368038089,0.8291421804338599,1.3390502357726164,-1.0624269304230771,-0.9929107884415892
1202,1203,In Time (feat. Belle Doron),DROELOE,6PMXCAKSAH7GAZkmUwQ5hB,spotify:track:6PMXCAKSAH7GAZkmUwQ5hB,3.73,0,0.624,0.638,7,-8.075,0.0482,0.246,0.2,0.0939,0.238,160.001,7,0.48059969280822845,-1.1632321445277178,1.2229158611772724,-1.3486189915753497,0.11772764914808846,1.0505748556800987,-0.1890646162701984,-0.37070040682938354
1203,1204,For You ft. Hail Luna,Ramzoid,7airCRmXTnKrRupQS1USr5,spotify:track:7airCRmXTnKrRupQS1USr5,3.48,0,0.705,0.499,11,-5.267,0.0454,0.0105,1.2e-06,0.108,0.367,98.046,5,-0.2708956223783384,-0.016115217304632355,0.28761803967654864,-0.5310832382622188,2.036266457379604,0.1199731574252002,-0.6255900978681787,-1.28338219832841
1204,1205,A Different Way (with Lauv),DJ Snake,0Wv5wuenRLI3BcwgT3HPIP,spotify:track:0Wv5wuenRLI3BcwgT3HPIP,3.3,0,0.781,0.765,8,-4.092,0.0385,0.534,0.0,0.152,0.564,104.987,5,-0.7944332682676334,0.5132982969570385,-0.13416488855610773,-0.40148876635974085,1.3085115561471166,-0.3064480587167678,-0.20532715108695188,-0.33563730827101995
1205,1206,Strike,RI'CO,3wvOA1kv0lbcPlbffmzhN3,spotify:track:3wvOA1kv0lbcPlbffmzhN3,2.88,0,0.611,0.675,3,-11.194,0.0969,0.335,0.226,0.107,0.265,173.693,7,1.0645933378770778,-0.9982733514946215,1.5843443215503807,-1.6303509179010467,-0.9371031189733943,0.7171835715398583,0.03953627976009255,0.3150300024294722
1206,1207,Let Me Love You,DJ Snake,4pdPtRcBmOSQDlJ3Fk945m,spotify:track:4pdPtRcBmOSQDlJ3Fk945m,3.43,0,0.476,0.718,8,-5.309,0.0576,0.0784,1.02e-05,0.122,0.142,199.864,7,-0.6524888637263176,-1.9815014449069406,1.594831458744318,-0.7014454136921161,-0.9219425971570472,1.5096677640935026,-1.6695584225063227,-0.9603292081697795
1207,1208,H.O.V.,PANDA$,6mDLIo1pPuCLliavDnPNmK,spotify:track:6mDLIo1pPuCLliavDnPNmK,4.55,0,0.509,0.723,5,-6.939,0.326,0.359,0.0,0.156,0.693,144.816,6,-0.4956082725384608,0.7440504805971027,1.4390023439550248,-0.2550866854816425,-0.569119911752029,-0.049889823070859284,-1.2171382694194044,0.6772362817648547
1208,1209,Tonic Water (Snocker Cot Remix),Moglii,6TUd1PURo0RZ6cdI5DlOuB,spotify:track:6TUd1PURo0RZ6cdI5DlOuB,2.34,0,0.809,0.411,6,-9.417,0.0373,0.151,0.165,0.223,0.4,127.962,5,0.9064691475929179,0.22553079201302098,0.8742832763097532,-1.0293855453262788,0.7925099021256861,0.2537299715449395,0.5506710631528148,0.1568471717258649
1209,1210,Trying to Forget,vbnd,0G3FzEblB962DxegcJTN5F,spotify:track:0G3FzEblB962DxegcJTN5F,2.79,0,0.549,0.116,1,-13.216,0.0337,0.411,0.606,0.0607,0.0781,133.024,3,4.083057505568199,-1.9357260485108907,1.4650614642052873,-2.4372886847176836,0.1161414249128099,0.2319471257745049,1.9059061735698957,0.7186290776051463
1210,1211,Stones,Emmit Fenn,6SxhMVIqpdEOf9jVzgfQJZ,spotify:track:6SxhMVIqpdEOf9jVzgfQJZ,3.58,0,0.685,0.364,3,-13.038,0.053,0.751,0.164,0.19,0.349,129.908,4,2.9846451746529,-0.018586981250767926,0.5568000291187243,-0.8267939675785403,-0.08714281520784048,-0.306781432848289,0.3422033179329252,0.8371916632299253
1211,1212,Naive,RKCB,3i9fMFpVYB7FKmy9NCuzwS,spotify:track:3i9fMFpVYB7FKmy9NCuzwS,3.55,0,0.64,0.582,1,-9.529,0.041,0.716,0.00117,0.328,0.085,100.024,4,1.7168971159833089,-0.8857864053099926,0.7075331283958295,0.3206930758228488,0.12151451745878525,-1.9793660724109101,-0.041586035362449925,0.2986413760363312
1212,1213,helpline (feat. Tom Tripp),Mura Masa,4XwCDR8aN8FKXosZTV5w3I,spotify:track:4XwCDR8aN8FKXosZTV5w3I,3.41,0,0.814,0.734,0,-6.478,0.0701,0.0293,0.417,0.305,0.673,95.031,3,-1.1038675860720566,0.1086553989197038,1.2859413580055628,-1.4331504066866128,0.9647661991457304,-1.0560811935998098,2.5985698683193017,1.3617663363217376
1213,1214,Midnight,Logic,1GtVGc1UYin3zpMUdNSSpM,spotify:track:1GtVGc1UYin3zpMUdNSSpM,4.02,57,0.568,0.607,9,-7.438,0.108,0.0867,0.0,0.0972,0.269,95.056,5,0.09767567450016543,-0.4625405048928677,-0.26533972385398935,0.540545437534041,0.9377467925025738,0.15274236891340923,-0.13212334040058415,-1.4475630281100431
1214,1215,talk is overrated - manila killa remix,Jeremy Zucker,152ZbOlAB6dpE6yzGMBKr6,spotify:track:152ZbOlAB6dpE6yzGMBKr6,3.97,32,0.701,0.742,4,-4.593,0.0337,0.531,1.67e-05,0.146,0.482,138.033,7,-0.5918689696862253,-0.14780899403404052,-0.321872129282941,-0.22288640799196754,-0.5382531909518828,-0.07758307628683986,0.12490075553978973,-0.32165007726302336
1215,1216,Favor,Vindata,6YD9XQ6woFtacq7kPCfEGL,spotify:track:6YD9XQ6woFtacq7kPCfEGL,3.71,43,0.617,0.644,0,-6.681,0.0881,0.0577,2.06e-05,0.0906,0.182,140.051,7,-0.2598115046444679,-0.9821922216325705,0.3258561249209819,-0.6982210276461269,-1.3940397836495675,-0.6930541819241492,0.16391023633365492,-1.0483091072351411
1216,1217,Blame,Ekali,089tprIgsyFSOrZpugamLI,spotify:track:089tprIgsyFSOrZpugamLI,2.95,46,0.624,0.68,9,-7.285,0.0421,0.114,6.78e-05,0.0614,0.117,91.998,5,0.08709378422976785,-0.8757128248056144,-0.2705936233998551,0.09513276613438681,1.232149403828594,-0.03648771260654127,-0.1482685930170315,-1.8898240238489028
1217,1218,zZz,DROELOE,3UFBzICFstCzMAy9SgLbJr,spotify:track:3UFBzICFstCzMAy9SgLbJr,3.23,0,0.726,0.713,8,-8.425,0.0584,0.245,0.659,0.633,0.488,150.066,3,-0.14068340952595973,-1.0618107871577418,2.9476260604553732,0.16633107943713163,1.4765175527449472,1.7292014327368759,2.5613029561462795,2.811266557269776
1218,1219,Many Words,DROELOE,5GfGxUVJHLV9NXNNMGIuCg,spotify:track:5GfGxUVJHLV9NXNNMGIuCg,3.67,0,0.661,0.764,11,-6.857,0.0412,0.133,0.223,0.121,0.39,149.971,5,-0.5422470985135895,-0.7962683180625008,1.1922960771197613,-1.0644312892790275,1.1539279479146165,1.6674273595682125,-0.09482534629299885,-0.40301263733099435
1219,1220,LIFE,Saba,1nLnqPjln3DQROiZljKtlW,spotify:track:1nLnqPjln3DQROiZljKtlW,2.73,25,0.909,0.525,11,-8.521,0.203,0.0224,0.0,0.111,0.43,120.061,6,0.015938445483227374,1.7140086246684252,0.5417035334338377,-0.6019331095258699,1.1917561104726873,0.9595552119475391,-0.41569054871642785,-0.9658947642731187
1220,1221,Dead Soon,Autograf,2HsO0iKpvi3yKhQK45FMwU,spotify:track:2HsO0iKpvi3yKhQK45FMwU,3.14,24,0.427,0.632,5,-3.214,0.0506,0.415,0.0,0.111,0.365,136.762,7,-0.3358298343019134,-1.4694623680503132,0.06130614155812729,0.08242691859507074,-0.42406989844295034,-0.1637233419034601,-0.6413883210100908,-0.6760636200752974
1221,1222,Alone (Feat. Big Sean & Stefflon Don),Halsey,3tbNT2X5tfMIVeUflYbZUZ,spotify:track:3tbNT2X5tfMIVeUflYbZUZ,3.46,55,0.445,0.662,2,-4.802,0.181,0.0164,0.0,0.219,0.479,200.04,7,-1.260259257305739,-0.9645723016078054,0.9973318737833218,0.2936679692104961,-2.692505097073485,0.987117446455822,-0.44296961566194554,0.029135208212190646
1222,1223,Freshman List,NAV,45pufTUf5x1CWEyXJxGdA6,spotify:track:45pufTUf5x1CWEyXJxGdA6,3.11,46,0.743,0.562,11,-8.154,0.301,0.14,0.0,0.11,0.437,172.049,6,0.0019837411569288877,1.2744214422697353,0.9447659296773585,-0.09071409225194352,-0.46781714918498973,2.1383354557482215,-1.0362472991295284,-0.6331757686344037
1223,1224,Wake Up,EDEN,6K6OCvFQ4i7KKfGJsOAqY1,spotify:track:6K6OCvFQ4i7KKfGJsOAqY1,4.66,60,0.387,0.374,0,-6.743,0.0332,0.881,0.0,0.851,0.393,116.661,1,1.3644396426226593,-1.4013184332531163,0.4571182377742307,4.215924149834622,-1.109667656820686,-1.616890418898345,0.9425721560604765,2.56733885737981
1224,1225,Betrayed,Lil Xan,6NWl2m8asvH83xjuXVNsuG,spotify:track:6NWl2m8asvH83xjuXVNsuG,3.12,57,0.823,0.419,10,-10.358,0.165,0.416,0.0,0.105,0.277,119.958,6,1.6288696804030731,1.159796290540903,-0.29021649651523546,0.18487709251081358,0.5072710195428348,0.9772178896610056,-0.1708182612988227,-0.9883329419247905
1225,1226,drowning.,Eden Project,1Gu6GxGcH3D0abQDS2IOyF,spotify:track:1Gu6GxGcH3D0abQDS2IOyF,4.3,54,0.505,0.751,4,-4.621,0.0956,0.122,0.0,0.868,0.277,110.641,1,-1.5117667127291892,-1.4060748828932914,1.6512819266405336,3.8945943911791923,0.09355016852334813,-1.0796705574581869,0.7685415766956775,1.519818827622462
1226,1227,Underdogs,Yung Pinch,1JprDNl7TVb1x1FhwJ8DbR,spotify:track:1JprDNl7TVb1x1FhwJ8DbR,3.8,0,0.757,0.448,8,-7.556,0.161,0.205,0.000229,0.13,0.278,139.967,6,0.6507624667096382,0.4640534810265098,1.0428413707926465,-0.8077149058290052,0.4109250805448378,0.41307535227149494,-0.9326416256694766,-0.6885990078395431
1227,1228,Red Roses (feat. Landon Cube),Lil Skies,3ZhTT6yjZwpPph5MIJ53XY,spotify:track:3ZhTT6yjZwpPph5MIJ53XY,4.38,70,0.691,0.683,0,-7.335,0.0954,0.547,0.0,0.221,0.456,140.002,7,0.07500189443494523,0.10598283884882236,-0.49939081055798346,0.4771851993001982,-1.7665525375619864,-0.4203363532588512,0.8387905020341946,0.11554171457726692
1228,1229,How I Met My Ex,Dave,2nO7YG8CFXSZOpvxSFUzgJ,spotify:track:2nO7YG8CFXSZOpvxSFUzgJ,7.42,62,0.683,0.534,2,-9.111,0.476,0.557,0.0,0.0745,0.356,86.186,6,1.3192586984715406,1.8753245865882602,0.3594912944672308,0.30357562441304836,-0.6257816693787215,-1.3480398035431602,-0.13096015291142543,-0.2588747042213855
1229,1230,Faygo Dreams,6 Dogs,2BoeDIEzoS9diuyaqqVaDh,spotify:track:2BoeDIEzoS9diuyaqqVaDh,2.87,61,0.748,0.66,6,-4.704,0.0487,0.224,0.053,0.101,0.328,137.033,7,-0.6254839526607925,-0.2450999859234496,-0.42266169648449475,-0.1992505221263715,-0.33902883234682535,0.6627087089962299,0.5383617256287617,-1.1565463173577566
1230,1231,Leaving,ILLENIUM,5XlvOh5YbJMp7CU3NoksNf,spotify:track:5XlvOh5YbJMp7CU3NoksNf,3.91,52,0.302,0.64,11,-3.452,0.0379,0.0359,1.66e-05,0.951,0.184,139.793,1,-1.3788023855365819,-2.663759681372458,2.079620074224738,4.933426376407955,0.6471192945135935,0.6312171025205799,-0.23142654362921805,1.3279797021139015
